WEO Country Code;ISO;WEO Subject Code;Country;Subject Descriptor;Subject Notes;Units;Scale;Country/Series-specific Notes;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;Estimates Start After
288;PRY;NGDPRPPPPC;Paraguay;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;7,837.80;8,307.76;7,953.46;7,487.23;7,474.28;7,537.92;7,325.30;7,389.17;7,583.13;7,777.47;8,097.90;7,870.04;7,843.48;8,066.05;8,325.10;8,715.24;8,675.35;8,862.54;8,691.20;8,401.02;8,042.47;7,826.52;7,682.73;7,872.76;8,050.33;8,082.82;8,330.76;8,639.33;9,041.75;8,876.65;9,712.92;9,970.65;9,766.90;10,430.83;10,776.51;10,946.47;11,254.03;11,643.65;11,907.05;12,150.80;12,462.43;12,783.38;13,114.25;13,461.64;13,815.67;2017
293;PER;NGDPRPPPPC;Peru;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;7,314.34;7,524.55;7,320.15;6,481.27;6,572.57;6,557.99;7,187.29;7,571.97;6,709.90;5,687.29;5,289.04;5,299.39;5,169.16;5,338.18;5,885.80;6,209.93;6,273.15;6,566.24;6,432.88;6,425.38;6,498.21;6,443.35;6,700.02;6,885.30;7,132.90;7,485.63;7,951.75;8,528.99;9,203.74;9,196.56;9,862.05;10,380.08;10,874.34;11,380.99;11,525.22;11,773.57;12,118.49;12,286.72;12,643.91;13,006.36;13,388.07;13,781.58;14,181.66;14,583.10;14,992.06;2017
566;PHL;NGDPRPPPPC;Philippines;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;4,389.86;4,428.33;4,476.56;4,448.35;4,022.88;3,638.91;3,673.87;3,738.80;3,902.87;4,048.50;4,076.49;3,960.63;3,883.09;3,874.21;3,952.22;4,042.19;4,070.82;4,186.98;4,061.75;4,098.28;4,277.40;4,313.26;4,376.41;4,504.16;4,709.21;4,835.82;4,989.29;5,215.08;5,387.32;5,354.59;5,664.93;5,773.74;6,011.56;6,325.44;6,600.55;6,885.17;7,238.83;7,599.05;7,943.12;8,291.66;8,666.34;9,068.80;9,488.34;9,932.03;10,397.98;2017
964;POL;NGDPRPPPPC;Poland;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;11,043.55;9,850.60;9,287.83;9,670.48;9,552.42;9,847.44;10,128.89;10,309.34;10,637.89;11,032.38;10,144.16;9,408.88;9,575.15;9,955.80;10,455.64;11,159.16;11,846.55;12,676.21;13,300.59;13,899.83;14,644.82;14,824.95;15,043.56;15,589.14;16,401.72;16,982.21;18,039.59;19,324.64;20,151.07;20,708.38;21,519.10;22,575.12;22,937.45;23,257.49;24,057.51;24,989.10;25,780.48;27,015.34;28,390.20;29,473.87;30,417.73;31,304.55;32,216.58;33,149.76;34,119.69;2018
182;PRT;NGDPRPPPPC;Portugal;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;13,998.31;14,366.30;14,587.63;14,661.20;14,452.76;14,649.14;15,121.71;16,280.22;17,167.42;18,335.56;19,819.78;20,534.95;21,194.19;21,022.79;21,278.51;21,694.23;22,368.71;23,254.58;24,246.06;25,046.84;25,813.33;26,130.08;26,187.20;25,845.32;26,250.53;26,402.97;26,764.59;27,377.72;27,392.77;26,551.83;27,043.44;26,588.37;25,621.18;25,470.91;25,837.29;26,417.28;27,011.01;27,833.92;28,450.43;28,965.95;29,444.97;29,910.24;30,391.10;30,886.94;31,390.87;2017
359;PRI;NGDPRPPPPC;Puerto Rico;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;17,292.89;17,334.80;16,663.04;16,592.57;17,643.00;17,834.45;19,099.56;19,833.27;20,900.06;21,692.22;22,286.46;22,652.50;23,525.99;24,444.42;25,279.51;26,225.96;26,617.60;27,683.75;29,233.13;30,248.77;31,005.18;33,868.05;34,558.56;35,345.45;36,040.41;35,375.24;35,024.60;34,820.82;34,379.74;33,892.85;33,924.06;34,195.61;34,622.07;34,913.61;35,065.92;35,304.21;35,477.82;35,801.85;35,322.37;35,629.75;35,921.77;36,188.12;36,428.10;36,647.84;36,813.50;2017
453;QAT;NGDPRPPPPC;Qatar;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;167,762.12;148,826.61;126,850.55;112,084.37;121,879.63;100,352.74;99,088.54;95,927.07;96,522.57;97,826.83;71,455.52;69,020.72;76,137.88;74,764.54;75,348.34;76,225.07;77,801.93;97,901.05;104,753.91;105,081.94;109,399.91;110,299.04;114,853.60;113,624.29;124,151.91;117,076.25;125,359.21;124,181.45;108,379.94;115,051.93;129,852.73;145,723.75;144,215.63;137,740.72;129,489.68;122,023.84;116,062.24;116,149.11;115,978.95;117,575.06;121,001.37;124,704.10;127,702.72;130,295.14;133,852.06;2017
968;ROU;NGDPRPPPPC;Romania;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;11,021.57;10,967.22;11,341.09;11,973.09;12,640.07;12,570.42;12,804.52;12,833.85;12,703.02;11,923.12;11,240.51;9,802.24;8,977.38;9,164.72;9,583.53;10,328.92;10,796.76;10,197.37;9,754.98;9,688.71;9,981.83;10,552.62;11,412.18;12,135.77;13,215.17;13,855.79;15,060.28;16,190.33;18,121.76;17,285.41;16,730.24;17,146.82;17,592.78;18,280.13;18,967.10;19,778.34;20,848.38;22,437.92;23,508.44;24,238.65;24,967.29;25,717.92;26,491.10;27,287.82;28,108.31;2018
922;RUS;NGDPRPPPPC;Russia;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;20,729.14;19,629.93;16,751.66;15,282.59;13,343.46;12,806.99;12,362.82;12,559.58;11,919.49;12,716.31;14,043.81;14,817.68;15,587.19;16,803.57;18,076.77;19,286.37;20,901.85;22,713.25;23,916.38;22,044.37;23,027.33;24,175.36;25,042.41;25,461.95;25,610.91;24,948.59;25,010.07;25,417.54;26,015.23;26,449.16;26,921.16;27,393.93;27,863.22;28,368.64;28,891.79;2017
714;RWA;NGDPRPPPPC;Rwanda;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;1,054.57;1,042.27;979.909;1,001.17;1,104.22;1,114.88;1,137.06;1,095.51;1,061.37;967.879;949.52;881.584;939.145;896.792;562.261;741.538;836.966;918.575;911.97;850.281;841.131;853.697;926.017;922.502;976.21;1,053.00;1,128.78;1,188.40;1,279.30;1,331.36;1,385.93;1,465.23;1,548.81;1,585.24;1,665.10;1,771.00;1,832.58;1,899.64;2,026.76;2,134.59;2,254.88;2,384.67;2,517.76;2,646.49;2,782.34;2012
862;WSM;NGDPRPPPPC;Samoa;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3,792.99;3,752.07;3,923.86;4,190.89;4,402.28;4,603.60;4,716.02;4,997.04;5,070.75;5,062.08;5,206.67;4,856.64;4,726.05;4,949.66;4,931.22;4,796.36;4,815.06;4,857.48;5,150.33;5,243.44;5,235.29;5,358.53;5,558.56;5,630.81;5,706.10;5,782.89;5,860.72;2016
135;SMR;NGDPRPPPPC;San Marino;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;79,112.86;77,699.84;68,789.70;64,228.28;58,183.64;53,462.41;52,393.29;51,413.95;52,229.55;53,239.80;53,285.99;53,611.99;53,757.16;53,855.58;54,012.76;54,116.56;54,220.55;54,324.75;2017
716;STP;NGDPRPPPPC;São Tomé and Príncipe;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;3,157.46;2,775.66;2,799.84;2,629.05;2,409.63;2,565.24;2,352.13;2,220.51;2,202.32;2,206.36;2,098.79;2,064.75;2,019.46;2,017.91;2,023.96;2,026.26;2,018.75;2,001.63;2,014.59;2,028.07;2,001.30;2,015.29;2,025.14;2,114.23;2,145.96;2,242.11;2,381.93;2,390.43;2,511.37;2,498.25;2,590.35;2,631.22;2,642.89;2,699.88;2,805.65;2,842.45;2,891.39;2,934.42;2,954.70;3,005.56;3,073.40;3,159.18;3,248.66;3,341.71;3,438.13;2011
456;SAU;NGDPRPPPPC;Saudi Arabia;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;90,013.14;87,388.67;65,971.52;52,742.64;47,887.51;41,138.37;45,842.90;40,762.39;43,908.63;41,605.59;45,642.69;49,990.87;48,913.92;47,329.37;46,453.45;45,436.56;45,517.53;44,917.28;45,109.53;42,371.76;43,682.99;42,120.11;39,951.90;43,375.96;45,699.25;46,662.97;46,388.69;45,693.37;46,956.86;44,482.54;45,194.23;48,288.07;49,472.34;49,442.95;49,968.75;51,608.70;51,269.84;49,623.77;49,728.35;49,622.32;49,682.51;49,796.46;49,909.94;50,070.96;50,242.21;2017
722;SEN;NGDPRPPPPC;Senegal;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;2,386.18;2,440.53;2,559.69;2,354.98;2,372.82;2,379.12;2,380.51;2,450.01;2,362.84;2,384.83;2,301.22;2,294.89;2,261.10;2,223.38;2,160.31;2,215.17;2,202.47;2,216.33;2,291.78;2,379.74;2,396.71;2,444.56;2,398.48;2,493.04;2,570.75;2,644.02;2,637.49;2,693.90;2,727.29;2,707.38;2,724.54;2,684.33;2,738.79;2,732.96;2,828.41;2,921.95;3,016.41;3,144.38;3,245.51;3,374.31;3,526.40;3,671.67;3,982.38;4,272.86;4,403.09;2017
942;SRB;NGDPRPPPPC;Serbia;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;7,888.96;8,111.94;7,152.46;7,732.10;8,132.11;8,714.73;9,123.17;9,971.73;11,017.34;11,625.71;12,424.63;13,183.31;12,874.70;13,021.06;13,387.03;13,360.45;13,813.95;13,660.65;13,974.64;14,517.27;14,893.82;15,604.73;16,215.54;16,931.88;17,679.88;18,460.92;19,276.46;19,927.95;2017
718;SYC;NGDPRPPPPC;Seychelles;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;10,482.34;9,954.17;9,690.81;9,642.77;9,998.58;10,938.73;10,953.58;11,010.07;11,553.33;12,665.77;13,543.40;13,733.11;14,650.80;15,396.61;14,626.31;14,482.76;15,698.71;17,407.49;17,491.56;17,472.42;18,053.67;17,628.22;17,513.96;16,471.35;16,061.21;17,427.98;18,673.31;20,513.64;19,630.60;19,337.20;19,922.73;21,553.49;22,128.42;23,030.83;23,702.77;24,390.31;25,311.44;26,463.85;27,115.84;27,780.92;28,460.78;29,380.50;30,285.97;31,159.88;31,983.42;2015
724;SLE;NGDPRPPPPC;Sierra Leone;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;1,940.65;1,929.75;1,923.78;1,850.06;1,870.78;1,710.57;1,675.40;1,678.62;1,677.29;1,719.82;1,722.27;1,575.51;1,425.48;1,434.23;1,492.66;1,345.79;1,010.43;828.182;812.206;732.221;739.32;842.001;1,018.68;1,062.95;1,084.14;1,090.01;1,099.68;1,155.81;1,188.94;1,198.98;1,234.38;1,282.28;1,443.58;1,703.86;1,726.24;1,342.87;1,397.45;1,418.93;1,440.15;1,485.63;1,531.72;1,575.76;1,621.02;1,667.21;1,714.37;2017
576;SGP;NGDPRPPPPC;Singapore;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;20,626.17;21,758.21;22,317.57;23,911.03;25,528.21;25,318.20;25,678.58;28,016.30;30,350.28;32,473.44;34,372.04;35,641.78;37,038.32;40,279.58;43,300.62;44,957.14;46,417.85;48,606.76;45,937.73;48,349.79;51,747.64;49,890.81;51,519.71;54,604.02;59,074.05;62,023.07;65,438.24;68,487.22;66,098.78;63,748.05;72,173.31;75,290.06;76,602.92;79,105.21;81,298.52;82,352.23;83,602.88;86,810.78;89,196.13;90,583.55;92,056.37;93,664.35;95,430.85;97,173.16;98,929.95;2017
936;SVK;NGDPRPPPPC;Slovak Republic;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;11,673.41;12,328.35;13,224.87;14,113.51;14,821.26;15,390.93;15,343.03;15,513.56;16,087.28;16,814.37;17,738.90;18,682.22;19,940.45;21,625.01;23,959.25;25,294.52;23,894.80;25,062.21;25,758.98;26,128.33;26,485.92;27,188.63;28,295.53;29,153.47;30,032.71;31,226.78;32,333.10;33,404.03;34,440.72;35,475.18;36,505.30;37,364.47;2017
961;SVN;NGDPRPPPPC;Slovenia;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;16,228.11;16,766.32;17,654.94;18,376.34;19,030.68;20,036.95;20,716.84;21,882.18;22,683.43;23,325.06;24,172.10;24,846.55;25,909.61;26,931.16;28,372.47;30,236.03;31,235.59;28,486.96;28,633.64;28,774.40;27,934.00;27,573.11;28,355.50;28,983.93;29,854.17;31,285.30;32,663.33;33,741.69;34,668.00;35,564.03;36,348.40;37,091.70;37,853.52;2017
813;SLB;NGDPRPPPPC;Solomon Islands;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;1,868.74;1,774.57;1,688.21;1,698.09;1,648.43;1,549.09;1,501.41;1,582.33;1,558.15;1,580.15;1,570.42;1,618.38;1,772.96;1,792.24;1,883.27;2,015.64;1,991.53;1,919.18;1,891.04;1,831.07;1,527.72;1,369.01;1,295.94;1,345.05;1,417.36;1,560.41;1,584.11;1,646.27;1,723.36;1,605.28;1,677.19;1,857.75;1,901.37;1,915.53;1,914.60;1,921.01;1,944.63;1,970.02;1,992.87;2,006.17;2,017.16;2,026.24;2,036.05;2,047.55;2,061.25;2014
726;SOM;NGDPRPPPPC;Somalia;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;ZAF;NGDPRPPPPC;South Africa;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;10,780.91;11,073.25;10,749.72;10,282.48;10,538.39;10,167.65;9,943.35;9,937.16;10,136.86;10,157.42;9,899.46;9,564.68;9,127.79;9,017.41;9,090.30;9,175.29;9,392.98;9,477.78;9,380.91;9,464.89;9,715.25;9,828.70;10,116.71;10,294.01;10,634.68;11,059.23;11,532.87;11,995.56;12,215.98;11,866.68;12,059.56;12,280.76;12,372.42;12,493.89;12,533.94;12,489.43;12,343.13;12,317.97;12,155.98;12,109.42;12,098.81;12,123.93;12,149.10;12,174.33;12,200.75;2017
733;SSD;NGDPRPPPPC;South Sudan;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3,373.95;1,550.21;1,940.44;1,935.85;1,875.39;1,517.00;1,393.24;1,335.24;1,408.83;1,437.01;1,490.50;1,530.79;1,586.09;1,584.14;2008
184;ESP;NGDPRPPPPC;Spain;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;18,353.44;18,106.65;18,233.32;18,448.07;18,686.83;19,060.95;19,658.27;20,732.13;21,781.46;22,825.96;23,662.49;24,195.88;24,321.31;23,927.30;24,420.13;25,367.33;25,921.56;26,852.63;27,954.66;29,130.73;30,346.58;31,395.90;31,787.44;32,200.61;32,705.63;33,299.09;34,143.43;34,744.79;34,561.86;33,050.66;32,917.19;32,467.68;31,496.32;31,073.90;31,595.99;32,780.85;33,827.63;34,830.14;35,679.30;36,278.03;36,792.61;37,268.33;37,728.95;38,208.88;38,690.37;2017
524;LKA;NGDPRPPPPC;Sri Lanka;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;2,480.48;2,578.25;2,679.44;2,736.33;2,889.28;3,002.96;3,100.83;3,114.86;3,167.13;3,206.03;3,369.71;3,689.63;3,533.47;3,757.84;4,021.73;4,230.32;4,712.53;5,168.14;5,057.30;5,175.49;5,577.43;5,430.87;5,590.03;5,874.02;6,143.59;6,476.24;6,921.25;7,339.20;7,723.24;7,945.07;8,529.57;9,193.36;9,980.02;10,238.71;10,650.39;11,079.71;11,445.46;11,691.29;11,908.97;12,187.26;12,532.31;12,919.34;13,345.15;13,806.10;14,304.82;2017
361;KNA;NGDPRPPPPC;St. Kitts and Nevis;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;7,775.74;8,028.00;8,561.94;8,429.48;9,296.52;9,961.14;10,924.08;11,926.30;13,258.49;14,122.85;14,899.74;15,171.50;15,506.81;16,157.54;16,818.95;17,191.02;18,002.47;19,113.04;19,103.47;19,632.16;21,359.68;22,236.27;22,467.41;21,388.62;21,948.02;23,758.95;24,154.53;23,864.29;25,135.38;24,024.27;23,414.84;23,575.45;23,160.35;24,160.75;25,352.04;25,634.38;25,963.21;26,001.50;26,507.09;27,157.40;27,823.66;28,368.55;28,839.87;29,319.78;29,810.55;2015
362;LCA;NGDPRPPPPC;St. Lucia;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;5,182.27;5,373.62;5,416.58;5,563.60;5,925.81;6,568.98;7,402.34;7,585.01;8,513.34;9,117.25;9,913.63;9,814.44;10,427.98;10,417.53;10,375.36;10,352.82;10,483.51;10,229.67;10,709.16;10,869.86;10,715.38;10,225.40;10,188.37;10,524.49;11,163.35;10,989.21;11,525.78;11,627.75;12,063.62;12,292.70;12,252.45;12,637.91;12,467.93;12,102.56;11,997.05;11,954.27;12,341.64;12,714.75;12,759.95;13,100.97;13,373.87;13,570.37;13,692.97;13,809.21;13,925.61;2015
364;VCT;NGDPRPPPPC;St. Vincent and the Grenadines;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;3,939.30;4,056.80;4,127.82;4,228.33;4,420.06;4,576.42;4,790.72;4,790.07;5,388.28;5,536.19;5,757.73;5,840.45;6,256.38;6,482.40;6,408.37;6,845.59;6,919.78;7,180.29;7,502.22;7,662.04;7,802.22;7,933.69;8,382.00;8,957.47;9,328.77;9,568.49;10,101.58;10,365.45;10,298.59;10,082.55;9,837.69;9,852.18;9,970.15;10,208.63;10,223.17;10,298.38;10,373.43;10,434.23;10,627.96;10,856.73;11,110.38;11,354.13;11,604.60;11,861.99;12,126.55;2016
732;SDN;NGDPRPPPPC;Sudan;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;2,579.16;2,662.35;2,693.82;2,580.17;2,326.33;2,248.85;2,404.81;2,490.49;2,549.80;2,521.87;2,329.78;2,420.13;2,480.38;2,475.21;2,489.62;2,807.18;2,893.31;3,005.51;3,187.72;3,257.14;3,450.79;3,729.85;3,854.78;3,987.46;4,086.02;4,215.75;4,377.29;4,511.04;4,565.85;4,326.99;4,380.05;5,230.11;4,044.28;3,997.31;4,057.71;4,012.06;4,008.61;3,956.98;3,761.81;3,570.95;3,436.73;3,327.40;3,271.47;3,222.70;3,188.36;2011
366;SUR;NGDPRPPPPC;Suriname;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;10,280.26;8,731.01;8,964.75;8,638.66;7,939.05;8,706.62;9,567.04;10,087.01;10,186.44;9,947.45;9,819.05;10,150.46;10,404.95;10,939.46;11,529.25;11,957.69;12,503.98;12,994.33;13,348.14;13,564.86;14,076.51;14,658.37;15,005.67;15,204.51;15,009.86;14,279.77;13,287.40;13,334.94;13,427.08;13,559.76;13,733.95;13,856.09;14,034.08;14,283.70;14,537.76;2016
144;SWE;NGDPRPPPPC;Sweden;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;24,487.58;25,583.76;25,934.68;26,458.53;27,554.96;28,128.68;28,871.23;29,698.64;30,268.15;30,765.78;30,782.21;30,277.61;29,817.19;29,089.16;30,033.47;31,166.19;31,614.57;32,523.79;33,877.46;35,369.07;36,958.43;37,428.98;38,070.45;38,817.38;40,330.21;41,299.55;42,929.64;44,055.92;43,463.01;40,832.69;42,935.15;43,772.67;43,308.43;43,440.28;44,101.90;45,582.57;46,131.02;46,519.75;47,097.44;47,223.87;47,605.64;48,040.49;48,584.24;49,155.01;49,766.63;2017
146;CHE;NGDPRPPPPC;Switzerland;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;39,918.66;40,359.65;39,596.73;39,605.51;40,718.49;42,021.63;42,610.80;43,032.92;44,159.87;45,730.42;46,977.89;46,022.41;45,367.86;44,885.18;45,081.31;45,000.06;44,964.64;45,887.19;47,133.35;47,722.75;49,390.90;49,789.44;49,483.31;49,125.75;50,071.49;51,299.89;53,075.96;54,888.02;55,426.81;53,424.83;54,364.77;54,772.44;54,732.55;55,179.32;55,848.44;55,883.00;56,162.98;56,473.64;57,466.39;57,385.97;57,590.54;57,818.17;58,046.70;58,276.13;58,506.47;2017
